"No.","Time","Source","Destination","Protocol","Length","Info"
"12806","71.790416616","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=59)"
"12808","71.791084067","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"12833","72.794906936","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"12835","72.797751760","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=60) [Deviceb'Device - 2']"
"12836","72.798253698","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"12839","72.800573621","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=60)"
"12841","72.801114543","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"12850","73.805702410","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"12852","73.808602990","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=61) [Deviceb'Device - 2']"
"12854","73.813099895","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"12856","73.815420699","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=61)"
"12858","73.815755933","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"12866","74.819761523","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"12868","74.822477845","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=62) [Deviceb'Device - 2']"
"12869","74.822967269","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"12872","74.825318572","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=62)"
"12874","74.825964462","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"12891","75.830545051","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"12893","75.833192723","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=63) [Deviceb'Device - 2']"
"12894","75.833679082","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"12897","75.836057946","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=63)"
"12899","75.836709457","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"12913","76.841064834","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"12915","76.843991533","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=64) [Deviceb'Device - 2']"
"12916","76.844481980","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"12919","76.847013693","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=64)"
"12921","76.847602635","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"12935","77.852524604","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"12937","77.854860277","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=65) [Deviceb'Device - 2']"
"12938","77.855359169","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"12941","77.857670215","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=65)"
"12943","77.858345501","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"12955","78.862489746","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"12957","78.865242526","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=66) [Deviceb'Device - 2']"
"12959","78.870142954","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"12961","78.872541816","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=66)"
"12963","78.873234735","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"12977","79.877936924","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"12979","79.880799822","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=67) [Deviceb'Device - 2']"
"12980","79.881296080","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"12983","79.883629818","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=67)"
"12985","79.884237176","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"12997","80.887917350","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"12999","80.890695077","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=68) [Deviceb'Device - 2']"
"13000","80.891136301","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"13003","80.893399166","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=68)"
"13005","80.893945338","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"13017","81.898173780","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"13019","81.901029766","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=69) [Deviceb'Device - 2']"
"13020","81.901489494","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"13023","81.903906751","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=69)"
"13025","81.904567479","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"13043","82.909026421","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"13045","82.911913405","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=70) [Deviceb'Device - 2']"
"13046","82.912416917","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"13049","82.914743472","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=70)"
"13051","82.915359566","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"13063","83.920044245","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"13065","83.924532805","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=71) [Deviceb'Device - 2']"
"13067","83.928894355","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"13070","83.931355014","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=71)"
"13072","83.932094561","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"13086","84.935743478","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"13088","84.938578144","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=72) [Deviceb'Device - 2']"
"13089","84.939093568","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"13092","84.941405465","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=72)"
"13094","84.942018514","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"14832","85.946279771","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"14834","85.949019908","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=73) [Deviceb'Device - 2']"
"14835","85.949533167","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"14838","85.951912192","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=73)"
"14840","85.952576757","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"14848","86.956454934","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"14850","86.960627377","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=74) [Deviceb'Device - 2']"
"14851","86.961080724","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"14854","86.965996000","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=74)"
"14856","86.966459535","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"14871","87.970509519","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"14873","87.973460153","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=75) [Deviceb'Device - 2']"
"14874","87.974039959","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"14877","87.976912706","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=75)"
"14879","87.977656501","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"14891","88.982022827","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"14893","88.984892388","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=76) [Deviceb'Device - 2']"
"14895","88.989115637","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"14897","88.991363864","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=76)"
"14899","88.991998002","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"14911","89.996473106","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"14913","89.998682951","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=77) [Deviceb'Device - 2']"
"14914","89.999168599","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"14917","90.001190368","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=77)"
"14919","90.001866766","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"14931","91.006434798","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"14933","91.009387066","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=78) [Deviceb'Device - 2']"
"14934","91.009837247","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"14937","91.012212744","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=78)"
"14939","91.012801146","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"14959","92.016870119","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"14961","92.019790757","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=79) [Deviceb'Device - 2']"
"14962","92.020231269","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"14965","92.022611867","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=79)"
"14967","92.023313362","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"15005","93.027490232","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"15007","93.030459452","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=80) [Deviceb'Device - 2']"
"15008","93.030888733","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"15011","93.033345655","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=80)"
"15013","93.033921984","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"15026","94.037774264","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"15028","94.040700864","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=81) [Deviceb'Device - 2']"
"15030","94.044951224","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"15032","94.047267470","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=81)"
"15034","94.047614756","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"15073","95.051204443","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"15075","95.054157392","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=82) [Deviceb'Device - 2']"
"15076","95.054592484","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"15079","95.056918679","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=82)"
"15081","95.057469529","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"15097","96.061495995","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"15099","96.064015966","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=83) [Deviceb'Device - 2']"
"15100","96.064438945","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"15103","96.066922547","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=83)"
"15105","96.067505158","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"15113","97.071176224","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"15115","97.074087444","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=84) [Deviceb'Device - 2']"
"15116","97.074526704","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"15119","97.076591525","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=84)"
"15121","97.077333808","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"15136","98.081873619","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"15138","98.084772686","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=85) [Deviceb'Device - 2']"
"15139","98.085224820","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"15142","98.087588696","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=85)"
"15144","98.088556755","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"15158","99.093091510","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"15160","99.096048637","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=86) [Deviceb'Device - 2']"
"15162","99.100285631","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"15164","99.102758343","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=86)"
"15166","99.103448507","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"15178","100.107681755","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"15180","100.110666514","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=87) [Deviceb'Device - 2']"
"15181","100.111047484","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"15184","100.113157791","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=87)"
"15186","100.113947192","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"15196","101.118059625","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"15198","101.121019958","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=88) [Deviceb'Device - 2']"
"15199","101.121461572","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"15202","101.123965423","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=88)"
"15204","101.124566909","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"17635","102.129071467","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"17637","102.131967208","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=89) [Deviceb'Device - 2']"
"17638","102.132330895","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"17641","102.134417276","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=89)"
"17643","102.135017270","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"17658","103.139713161","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"17660","103.144513551","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=90) [Deviceb'Device - 2']"
"17661","103.144904199","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"17664","103.147487189","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=90)"
"17666","103.147866756","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"17688","104.151677077","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"17690","104.155192459","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"17691","104.155229919","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=91) [Deviceb'Device - 2']"
"17694","104.157699104","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=91)"
"17696","104.158282226","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"17716","105.162462289","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"17718","105.165469300","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=92) [Deviceb'Device - 2']"
"17719","105.165897529","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"17722","105.167984792","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=92)"
"17724","105.168780406","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"17736","106.172222506","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"17738","106.180077216","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=93) [Deviceb'Device - 2']"
"17739","106.180375159","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"17742","106.182681586","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=93)"
"17744","106.183097011","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"17756","107.186840155","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"17758","107.189723272","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=94) [Deviceb'Device - 2']"
"17759","107.190157292","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"17762","107.192667985","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=94)"
"17764","107.193031071","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"17779","108.196303860","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"17781","108.199244296","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=95) [Deviceb'Device - 2']"
"17782","108.199640624","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"17785","108.202145617","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=95)"
"17787","108.202632327","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"17799","109.206506914","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"17801","109.209524135","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=96) [Deviceb'Device - 2']"
"17803","109.213668114","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"17805","109.216068739","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=96)"
"17807","109.216582189","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"17815","110.220703357","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"17817","110.223795399","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=97) [Deviceb'Device - 2']"
"17818","110.224134790","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"17821","110.226564540","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=97)"
"17823","110.227426298","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"17835","111.231010603","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"17837","111.234101843","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=98) [Deviceb'Device - 2']"
"17838","111.236834606","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"17841","111.239225283","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=98)"
"17843","111.240007281","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"17860","112.244006501","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"17862","112.246686064","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=99) [Deviceb'Device - 2']"
"17863","112.247091561","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"17866","112.249578699","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=99)"
"17868","112.249922810","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"17883","113.254226511","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"17885","113.265572837","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=100) [Deviceb'Device - 2']"
"17886","113.265916356","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"17889","113.269063502","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=100)"
"17891","113.269327471","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"17903","114.273563748","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"17905","114.276623007","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=101) [Deviceb'Device - 2']"
"17907","114.280839724","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"17909","114.283145260","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=101)"
"17911","114.283493558","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"17926","115.287217118","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"17928","115.290230391","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=102) [Deviceb'Device - 2']"
"17929","115.290664270","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"17932","115.293123317","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=102)"
"17934","115.293763857","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"17946","116.297450851","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"17948","116.299786524","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=103) [Deviceb'Device - 2']"
"17949","116.300220174","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"17952","116.302672567","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=103)"
"17954","116.303030223","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"17966","117.306861502","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"17968","117.309452387","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=104) [Deviceb'Device - 2']"
"17969","117.309856671","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"17972","117.312435323","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=104)"
"17974","117.312767851","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"19405","118.317690145","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"19407","118.320637454","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=105) [Deviceb'Device - 2']"
"19408","118.321019325","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"19411","118.323107631","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=105)"
"19413","118.323448394","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"19425","119.327067330","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"19427","119.330047189","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=106) [Deviceb'Device - 2']"
"19429","119.334269867","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"19431","119.336625898","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=106)"
"19433","119.337047966","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"19445","120.340852365","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"19447","120.343213285","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=107) [Deviceb'Device - 2']"
"19448","120.343563878","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"19451","120.346061597","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=107)"
"19453","120.346428179","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"19461","121.350300707","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"19463","121.353401255","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=108) [Deviceb'Device - 2']"
"19464","121.353770242","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"19467","121.356388950","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=108)"
"19469","121.356794045","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"19478","122.360675946","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"19480","122.363665785","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=109) [Deviceb'Device - 2']"
"19481","122.364028931","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"19484","122.366413216","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=109)"
"19486","122.366769298","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"19503","123.371416568","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"19505","123.374383033","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=110) [Deviceb'Device - 2']"
"19506","123.374767550","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"19509","123.377300365","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=110)"
"19511","123.377622123","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"19526","124.382187649","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"19528","124.385159133","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=111) [Deviceb'Device - 2']"
"19530","124.389310887","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"19532","124.391701875","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=111)"
"19534","124.392056525","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"19546","125.396268758","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"19548","125.399228500","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=112) [Deviceb'Device - 2']"
"19549","125.399638735","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"19552","125.401956584","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=112)"
"19554","125.402386587","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"19573","126.406177807","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"19575","126.409056226","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=113) [Deviceb'Device - 2']"
"19576","126.409485677","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"19579","126.411887395","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=113)"
"19581","126.413337885","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"19600","127.416527112","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"19602","127.419492143","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=114) [Deviceb'Device - 2']"
"19603","127.419915894","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"19606","127.421944747","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=114)"
"19608","127.422432058","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"21409","128.426899101","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"21411","128.429683672","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=115) [Deviceb'Device - 2']"
"21412","128.430075462","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"21415","128.432448555","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=115)"
"21417","128.433045192","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"21434","129.437271033","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"21436","129.441852319","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=116) [Deviceb'Device - 2']"
"21438","129.446150570","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"21440","129.448809844","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=116)"
"21442","129.449641385","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"21454","130.453287071","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"21456","130.456219010","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=117) [Deviceb'Device - 2']"
"21457","130.456658551","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"21460","130.458710578","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=117)"
