"No.","Time","Source","Destination","Protocol","Length","Info"
"688038","4539.300517536","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4475)"
"688040","4539.300798728","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"688052","4540.304758698","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"688054","4540.308714036","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4476) [Deviceb'Device - 2']"
"688056","4540.311988577","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"688058","4540.314537216","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4476)"
"688060","4540.314840409","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"688106","4541.319164216","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"688108","4541.322133590","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4477) [Deviceb'Device - 2']"
"688109","4541.322560888","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"688112","4541.325081203","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4477)"
"688114","4541.325721414","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"688650","4542.329745552","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"688652","4542.332650224","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4478) [Deviceb'Device - 2']"
"688653","4542.333060029","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"688656","4542.335656528","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4478)"
"688658","4542.336080810","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"688680","4543.340365973","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"688682","4543.343333694","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4479) [Deviceb'Device - 2']"
"688683","4543.343762655","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"688686","4543.346329798","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4479)"
"688688","4543.346653851","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"688700","4544.350138819","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"688702","4544.353158287","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4480) [Deviceb'Device - 2']"
"688703","4544.353615121","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"688706","4544.356165043","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4480)"
"688708","4544.356573525","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"688720","4545.360829350","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"688722","4545.363838910","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4481) [Deviceb'Device - 2']"
"688724","4545.368206187","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"688726","4545.370823575","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4481)"
"688728","4545.371209245","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"688741","4546.375332049","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"688743","4546.378370213","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4482) [Deviceb'Device - 2']"
"688744","4546.378725976","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"688747","4546.381308348","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4482)"
"688749","4546.381947497","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"688773","4547.386097282","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"688775","4547.389119345","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4483) [Deviceb'Device - 2']"
"688776","4547.389501989","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"688780","4547.392255946","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4483)"
"688782","4547.392673455","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"688808","4548.396871770","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"688810","4548.399737177","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4484) [Deviceb'Device - 2']"
"688811","4548.400149497","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"688814","4548.402546348","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4484)"
"688816","4548.402941846","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"688836","4549.407203689","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"688838","4549.410174967","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4485) [Deviceb'Device - 2']"
"688839","4549.410587106","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"688842","4549.413148419","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4485)"
"688844","4549.413510884","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"688860","4550.417028289","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"688862","4550.420028070","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4486) [Deviceb'Device - 2']"
"688864","4550.424384267","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"688866","4550.426847514","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4486)"
"688868","4550.427182958","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"688886","4551.430664024","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"688888","4551.433677161","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4487) [Deviceb'Device - 2']"
"688889","4551.434088288","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"688892","4551.436599796","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4487)"
"688894","4551.436877261","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"689415","4552.444652876","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"689511","4552.453524178","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4488) [Deviceb'Device - 2']"
"689520","4552.454356713","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"689581","4552.459845951","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4488)"
"689586","4552.460272778","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"690766","4553.464128712","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"690768","4553.467039876","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4489) [Deviceb'Device - 2']"
"690769","4553.467473837","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"690772","4553.469999201","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4489)"
"690774","4553.470340536","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"690792","4554.474400945","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"690794","4554.477299115","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4490) [Deviceb'Device - 2']"
"690795","4554.477689934","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"690798","4554.480279700","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4490)"
"690800","4554.480696208","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"690808","4555.484638382","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"690810","4555.487549666","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4491) [Deviceb'Device - 2']"
"690812","4555.491965114","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"690814","4555.494551174","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4491)"
"690816","4555.495305420","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"691267","4556.499840967","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"691271","4556.502743364","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4492) [Deviceb'Device - 2']"
"691274","4556.503123663","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"691278","4556.505585528","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4492)"
"691280","4556.506026932","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"691296","4557.511177000","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"691298","4557.514041546","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4493) [Deviceb'Device - 2']"
"691299","4557.514462782","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"691302","4557.516949203","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4493)"
"691304","4557.517353648","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"691320","4558.521557527","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"691322","4558.524455727","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4494) [Deviceb'Device - 2']"
"691323","4558.524856464","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"691326","4558.527285186","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4494)"
"691328","4558.527667479","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"691340","4559.532127421","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"691342","4559.537826707","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4495) [Deviceb'Device - 2']"
"691343","4559.538162672","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"691346","4559.540722391","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4495)"
"691348","4559.541100446","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"691360","4560.546309434","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"691362","4560.550899833","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4496) [Deviceb'Device - 2']"
"691364","4560.555279343","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"691366","4560.558688408","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4496)"
"691368","4560.559041996","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"691380","4561.562919435","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"691382","4561.565816843","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4497) [Deviceb'Device - 2']"
"691383","4561.566200669","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"691386","4561.568658526","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4497)"
"691388","4561.569008759","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"691403","4562.573087456","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"691405","4562.575946502","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4498) [Deviceb'Device - 2']"
"691406","4562.576368249","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"691409","4562.578996629","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4498)"
"691411","4562.579374633","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"691423","4563.583522203","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"691425","4563.586550799","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4499) [Deviceb'Device - 2']"
"691426","4563.586955344","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"691429","4563.589440653","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4499)"
"691431","4563.589826803","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"691443","4564.593972327","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"691445","4564.596797378","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4500) [Deviceb'Device - 2']"
"691446","4564.597213194","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"691449","4564.599713081","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4500)"
"691451","4564.600056640","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"691459","4565.604779516","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"691461","4565.607695629","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4501) [Deviceb'Device - 2']"
"691463","4565.612000979","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"691465","4565.614438809","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4501)"
"691467","4565.614820190","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"691480","4566.618998936","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"691482","4566.621721904","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4502) [Deviceb'Device - 2']"
"691483","4566.622165643","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"691486","4566.624789694","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4502)"
"691488","4566.625167959","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"691503","4567.629285415","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"691505","4567.632443396","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4503) [Deviceb'Device - 2']"
"691506","4567.632824056","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"691509","4567.635677872","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4503)"
"691511","4567.636330225","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"691523","4568.640515211","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"691525","4568.643456562","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4504) [Deviceb'Device - 2']"
"691526","4568.643880253","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"691529","4568.646857662","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4504)"
"691531","4568.647410928","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"691543","4569.651273044","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"691545","4569.654175692","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4505) [Deviceb'Device - 2']"
"691546","4569.654548968","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"691549","4569.657196283","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4505)"
"691551","4569.657869636","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"691563","4570.661830154","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"691565","4570.664734386","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4506) [Deviceb'Device - 2']"
"691567","4570.669035878","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"691569","4570.671499165","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4506)"
"691571","4570.672108367","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"692022","4571.676022488","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"692024","4571.678943050","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4507) [Deviceb'Device - 2']"
"692025","4571.679320393","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"692028","4571.681792727","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4507)"
"692030","4571.682448226","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"692045","4572.687269222","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"692047","4572.690157773","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4508) [Deviceb'Device - 2']"
"692048","4572.690527772","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"692051","4572.693117609","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4508)"
"692053","4572.693747921","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"692073","4573.697769022","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"692075","4573.700699382","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4509) [Deviceb'Device - 2']"
"692076","4573.701118835","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"692079","4573.703932695","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4509)"
"692081","4573.704597462","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"692093","4574.708815887","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"692095","4574.711757569","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4510) [Deviceb'Device - 2']"
"692096","4574.712193042","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"692099","4574.715132660","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4510)"
"692101","4574.715842892","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"692127","4575.719802377","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"692129","4575.722747826","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4511) [Deviceb'Device - 2']"
"692131","4575.727096778","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"692136","4575.729613586","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4511)"
"692140","4575.729899427","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"692165","4576.733864571","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"692167","4576.736875644","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4512) [Deviceb'Device - 2']"
"692168","4576.738183517","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"692171","4576.739982799","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4512)"
"692173","4576.740295610","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"692686","4577.744136138","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"692688","4577.747141961","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4513) [Deviceb'Device - 2']"
"692689","4577.747584478","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"692692","4577.750169356","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4513)"
"692694","4577.750460797","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"692706","4578.753912619","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"692708","4578.756798395","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4514) [Deviceb'Device - 2']"
"692709","4578.757205084","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"692712","4578.759833824","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4514)"
"692714","4578.760253077","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"692726","4579.764124872","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"692728","4579.767084849","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4515) [Deviceb'Device - 2']"
"692729","4579.767516695","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"692732","4579.770102965","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4515)"
"692734","4579.770613831","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"692831","4580.774817985","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"692833","4580.777712117","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4516) [Deviceb'Device - 2']"
"692835","4580.781959858","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"692837","4580.784416091","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4516)"
"692839","4580.784849471","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"697738","4581.789008769","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"697740","4581.791982041","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4517) [Deviceb'Device - 2']"
"697741","4581.792400682","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"697744","4581.795020275","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4517)"
"697746","4581.795830456","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"699743","4582.799988492","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"699745","4582.803006848","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4518) [Deviceb'Device - 2']"
"699746","4582.803444796","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"699749","4582.805994637","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4518)"
"699751","4582.806435661","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"699763","4583.810405781","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"699765","4583.815325742","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4519) [Deviceb'Device - 2']"
"699766","4583.815703917","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"699769","4583.818324832","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4519)"
"699771","4583.818621062","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"699800","4584.822252391","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"699802","4584.825161892","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4520) [Deviceb'Device - 2']"
"699803","4584.825618264","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"699806","4584.829458795","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4520)"
"699808","4584.830209485","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"699833","4585.834411141","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"699835","4585.837376377","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4521) [Deviceb'Device - 2']"
"699837","4585.841700352","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"699839","4585.844155995","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4521)"
"699841","4585.844936831","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"700142","4586.849796911","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"700144","4586.852679961","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4522) [Deviceb'Device - 2']"
"700145","4586.853143227","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"700148","4586.855655407","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4522)"
"700150","4586.856055273","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"701538","4587.859929238","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"701542","4587.862925262","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4523) [Deviceb'Device - 2']"
"701543","4587.863299440","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"701549","4587.865884808","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4523)"
"701551","4587.866577628","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"701564","4588.870703458","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"701566","4588.873542977","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4524) [Deviceb'Device - 2']"
"701567","4588.873934297","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"701570","4588.876611569","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4524)"
"701572","4588.877443802","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"701584","4589.881593727","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"701586","4589.884149379","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4525) [Deviceb'Device - 2']"
"701587","4589.884519379","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"701590","4589.887022702","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4525)"
"701592","4589.887515364","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"702853","4590.892111932","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"702855","4590.895026423","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4526) [Deviceb'Device - 2']"
"702857","4590.899446991","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"702859","4590.902118772","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4526)"
"702861","4590.902444788","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"702891","4591.906945726","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"702893","4591.909893640","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4527) [Deviceb'Device - 2']"
"702894","4591.910300128","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"702897","4591.912881328","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4527)"
"702899","4591.913585460","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"702911","4592.918476915","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"702913","4592.923237145","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4528) [Deviceb'Device - 2']"
"702914","4592.923618095","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"702917","4592.926645779","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4528)"
"702919","4592.926981144","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"702953","4593.930851528","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"702955","4593.933700134","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4529) [Deviceb'Device - 2']"
"702956","4593.934132782","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"702959","4593.936618762","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4529)"
"702961","4593.937030190","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"703028","4594.940952291","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"703031","4594.943830483","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4530) [Deviceb'Device - 2']"
"703032","4594.944231050","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"703035","4594.946818723","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4530)"
"703037","4594.947160368","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"705065","4595.950750602","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"705067","4595.953701742","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=4531) [Deviceb'Device - 2']"
"705069","4595.957989999","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"705071","4595.960647514","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=4531)"
"705073","4595.960938594","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
